goal	rule	score
p6(X05, X95, X85, X25)	p6(a37, X95, X85, a18)	0
p9(a48, a73, X0)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p6(X93, X92, X82, a0)	p6(a15, X92, X82, a0)	0
p6(X93, X53, X13, X43)	p6(X93, a48, a74, a53)	0
p2(X0, a41, a88)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p6(X012, X912, X812, X911)	p6(a51, X912, X812, X911)	0
p6(X913, X513, X113, X413)	p6(X913, a41, a55, a0)	0
p6(X92, X52, X12, X42)	p6(X92, a0, a30, X3)	0
p5(X14, X34, X64)	p5(X14, a15, a28)	0
p6(X03, X93, X83, X23)	p6(a8, X93, X83, a28)	0
p6(X912, X512, X112, X412)	p6(X912, a4, a86, X110)	0
p6(X04, X94, X84, a47)	p6(a92, X94, X84, a47)	0
p3(X92, X91, a35)	p3(a20, X91, a35)	0
p9(X0, a6, a58)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p6(X05, X95, X85, X25)	p6(a8, X95, X85, a87)	0
p9(a23, a17, X0)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p6(X95, X55, X15, X45)	p6(X95, a12, a41, a53)	0
p6(X04, X94, X84, X24)	p6(a58, X94, X84, a41)	0
p6(X99, X59, X19, X49)	p6(X99, a80, a76, X73)	0
p6(X013, X913, X813, X213)	p6(a39, X913, X813, a30)	0
p6(X912, X411, X112, a69)	p6(X912, a38, a11, a69)	0
p9(X0, X2, a51)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p6(X03, X93, X83, a38)	p6(a15, X93, X83, a38)	0
p2(X0, a62, a40)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p2(X0, X2, X1)	p2(a0, X4, a89) :- p5(X2, a22, a63), p3(X4, X2, X4), p8(X4, a12), p4(X4, X4)	0
p2(X0, X1, a60)	p2(X6, X4, X4) :- p5(X4, X8, X6)	0
p6(X911, X511, X111, X411)	p6(X911, a96, a32, a20)	0
p5(X13, a48, X63)	p5(a45, a48, X63)	0
p6(X98, X58, X18, X48)	p6(X98, a1, a22, a68)	0
p9(a13, a13, a57)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p9(a15, a15, a41)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p6(X013, X913, X813, X213)	p6(a71, X913, X813, a91)	0
p4(a22, a22)	p4(X5, X4) :- p1(X1, X5), p6(X9, X5, X1, X4)	0
p1(a40, a40)	p1(X3, X3) :- p9(X6, X1, X3), p2(X1, X6, a78), p8(a23, X6)	0
p6(X03, X93, X83, X92)	p6(a43, X93, X83, X92)	0
p6(X012, X912, X812, X212)	p6(a17, X912, X812, a10)	0
p9(X0, X1, X9)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p2(a78, X1, X1)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p0(a12)	p0(X2) :- p5(X7, X2, X3)	0
p6(X04, X94, X84, X24)	p6(a59, X94, X84, a30)	0
p6(X013, a18, X413, X113)	p6(X013, a18, a0, a49)	0
p2(a31, X5, X5)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p2(X0, a78, X1)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p6(X011, X911, X811, a38)	p6(a22, X911, X811, a38)	0
p6(X01, X91, X81, X21)	p6(a20, X91, X81, X90)	0
p2(a9, a9, a9)	p2(X6, X4, X4) :- p5(X4, X8, X6)	0
p6(X913, X513, X113, X413)	p6(X913, a49, a60, a43)	0
p9(a42, a42, a42)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p6(X93, X53, X13, X43)	p6(X93, a1, a22, a21)	0
p6(X04, X94, X84, a18)	p6(a32, X94, X84, a18)	0
p6(X04, X94, X84, a23)	p6(a44, X94, X84, a23)	0
p9(a29, X2, X0)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p6(X05, X95, X85, X25)	p6(a19, X95, X85, a87)	0
p6(X03, X93, X83, X23)	p6(a30, X93, X83, a6)	0
p3(X31, X91, a35)	p3(a23, X91, a35)	0
p6(X013, X913, X813, X213)	p6(a7, X913, X813, a3)	0
p2(X0, a64, X2)	p2(X6, X4, X4) :- p5(X4, X8, X6)	0
p6(X05, X95, X85, X25)	p6(a79, X95, X85, a12)	0
p6(X05, X95, X85, X25)	p6(a10, X95, X85, a91)	0
p2(a12, a12, a12)	p2(X6, X4, X4) :- p5(X4, X8, X6)	0
p2(X0, a9, X5)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p6(X03, X93, X83, X23)	p6(a36, X93, X83, a21)	0
p5(a89, X0, X1)	p5(X0, X0, a13) :- p8(X0, X0), p4(X3, X3), p8(X3, X0), p4(a0, X3)	0
p6(X912, X512, X112, X412)	p6(X912, a80, a76, a24)	0
p3(X39, X99, a35)	p3(a11, X99, a35)	0
p6(X05, X95, X85, X25)	p6(a15, X95, X85, a67)	0
p6(X05, X95, X85, X25)	p6(a36, X95, X85, a38)	0
p2(a56, X1, X1)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p6(X04, X94, X84, X24)	p6(a48, X94, X84, a68)	0
p6(X013, X913, X813, X213)	p6(a27, X913, X813, a91)	0
p6(X012, X912, X812, a16)	p6(a78, X912, X812, a16)	0
p4(a0, a74)	p4(X5, X4) :- p1(X1, X5), p6(X9, X5, X1, X4)	0
p6(X012, X912, X812, a88)	p6(a46, X912, X812, a88)	0
p1(a14, a19)	p1(X8, X0) :- p1(X8, X8), p9(X8, X8, X0), p4(X0, X0)	0
p1(a80, a80)	p1(X8, X0) :- p1(X8, X8), p9(X8, X8, X0), p4(X0, X0)	0
p6(X95, X55, X15, X45)	p6(X95, a21, a12, a17)	0
p6(X92, X52, X12, X42)	p6(X92, a95, a85, a95)	0
p6(X913, X513, X113, X413)	p6(X913, a12, a53, a34)	0
p6(X02, X92, X82, a6)	p6(a41, X92, X82, a6)	0
p6(X05, X95, X85, X25)	p6(a23, X95, X85, a10)	0
p8(a0, a31)	p8(X9, X4) :- p1(X9, X4)	0
p6(X013, X913, X813, X213)	p6(a1, X913, X813, a70)	0
p6(X02, X92, X82, X01)	p6(a94, X92, X82, X01)	0
p6(X04, X94, X84, X24)	p6(a24, X94, X84, a70)	0
p6(X911, X410, X111, a1)	p6(X911, a38, a11, a1)	0
p6(X99, X59, X19, X49)	p6(X99, a49, a60, a12)	0
p6(X02, X92, X82, a6)	p6(a82, X92, X82, a6)	0
p6(X03, X93, X83, a28)	p6(a45, X93, X83, a28)	0
p4(X0, a73)	p4(X9, X4) :- p2(X4, X9, X9)	0
p2(X12, X62, a78)	p2(a0, a41, a78)	0
p2(X0, a27, a53)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p1(a78, X0)	p1(X0, X0) :- p4(X4, X0), p2(X4, X4, X0)	0
p9(a1, a57, X0)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p9(a58, a80, X0)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p6(X94, X54, X14, X44)	p6(X94, a8, a77, a75)	0
p9(a71, a71, a71)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p6(X013, X913, X813, X213)	p6(a37, X913, X813, a29)	0
p6(X05, X95, X85, X25)	p6(a68, X95, X85, a19)	0
p6(X013, X913, X813, X213)	p6(a85, X913, X813, a8)	0
p6(X05, X95, X85, X25)	p6(a15, X95, X85, a50)	0
p6(X913, X513, X113, X413)	p6(X913, a15, a3, a89)	0
p2(X0, a7, a6)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p6(X012, X912, X812, a16)	p6(a19, X912, X812, a16)	0
p6(X04, X94, X84, a91)	p6(a18, X94, X84, a91)	0
p6(X04, X94, X84, a16)	p6(a96, X94, X84, a16)	0
p6(X05, X95, X85, X25)	p6(a15, X95, X85, a19)	0
p6(X04, X94, X84, X24)	p6(a48, X94, X84, a23)	0
p8(a30, a46)	p8(X9, X4) :- p1(X9, X4)	0
p6(X04, X94, X84, X24)	p6(a16, X94, X84, a92)	0
p6(X013, X913, X813, X213)	p6(a1, X913, X813, a48)	0
p9(a46, a53, X0)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p6(X911, X511, X111, X411)	p6(X911, a0, a30, a22)	0
p6(X04, X94, X84, X24)	p6(a25, X94, X84, a29)	0
p6(X95, X55, X15, X45)	p6(X95, a15, a3, a8)	0
p6(X910, X510, X110, X410)	p6(X910, a0, a30, X39)	0
p6(X911, X511, X111, X411)	p6(X911, a49, a60, a38)	0
p2(a51, a51, X0)	p2(X6, X4, X4) :- p5(X4, X8, X6)	0
p6(X05, X95, X85, X25)	p6(a42, X95, X85, a34)	0
p6(X912, X512, X112, X412)	p6(X912, a24, a0, X19)	0
p6(X03, X93, X83, X02)	p6(a11, X93, X83, X02)	0
p8(a45, a54)	p8(X9, X4) :- p1(X9, X4)	0
p6(X05, X95, X85, X25)	p6(a6, X95, X85, a42)	0
p6(X95, X55, X15, X45)	p6(X95, a59, a10, a31)	0
p6(X95, X55, X15, X45)	p6(X95, a80, a76, a53)	0
p1(X3, X3)	p1(a11, X6) :- p2(X6, X6, X8)	0
p6(X05, X95, X85, X25)	p6(a37, X95, X85, a87)	0
p6(X04, a18, X44, X14)	p6(X04, a18, a0, a70)	0
p6(X05, X95, X85, X25)	p6(a54, X95, X85, a38)	0
p5(X03, a69, X93)	p5(a61, a69, X93)	0
p6(X012, X912, X812, a21)	p6(a32, X912, X812, a21)	0
p4(a23, a23)	p4(X5, X4) :- p1(X1, X5), p6(X9, X5, X1, X4)	0
p6(X04, X94, X84, a61)	p6(a14, X94, X84, a61)	0
p6(X95, X55, X15, X45)	p6(X95, a20, a39, X02)	0
p6(X012, X912, X812, a92)	p6(a46, X912, X812, a92)	0
p9(a25, a40, X0)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p6(X05, X95, X85, X25)	p6(a67, X95, X85, a23)	0
p6(X913, X513, X113, X413)	p6(X913, a15, a3, X09)	0
p6(X012, X912, X812, a18)	p6(a37, X912, X812, a18)	0
p2(X19, X69, a78)	p2(a14, a32, a78)	0
p1(X2, X2)	p1(a11, X6) :- p2(X6, X6, X8)	0
p6(X913, X513, X113, X413)	p6(X913, a65, a88, a11)	0
p2(X14, X64, a78)	p2(a14, a27, a78)	0
p2(X110, X610, a78)	p2(a0, a95, a78)	0
p6(X95, X55, X15, X45)	p6(X95, a96, a32, a88)	0
p8(a89, X0)	p8(X8, a3) :- p9(X8, a58, X1), p6(X5, X8, X1, X1), p9(X1, X1, X1)	0
p6(X93, X53, X13, X43)	p6(X93, a96, a32, X7)	0
p6(X012, X912, X812, a41)	p6(a37, X912, X812, a41)	0
p8(a45, a56)	p8(X9, X4) :- p1(X9, X4)	0
p6(X013, X913, X813, X213)	p6(a62, X913, X813, X912)	0
p6(X05, X95, X85, X25)	p6(a62, X95, X85, a8)	0
p6(X013, X913, X813, X213)	p6(a59, X913, X813, a52)	0
p2(X0, a46, X7)	p2(a0, X4, a89) :- p5(X2, a22, a63), p3(X4, X2, X4), p8(X4, a12), p4(X4, X4)	0
p9(a84, X0, X1)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p6(X94, X54, X14, X44)	p6(X94, a15, a16, X3)	0
p8(a0, a62)	p8(X9, X4) :- p1(X9, X4)	0
p2(X112, X612, a78)	p2(a36, a55, a78)	0
p8(a54, X0)	p8(X9, X4) :- p1(X9, X4)	0
p6(X03, X93, X83, a10)	p6(a64, X93, X83, a10)	0
p6(X013, X913, X813, X213)	p6(a17, X913, X813, a61)	0
p6(X013, X913, X813, X213)	p6(a47, X913, X813, a2)	0
p6(X013, X913, X813, X213)	p6(a61, X913, X813, a14)	0
p6(X04, X94, X84, X24)	p6(a37, X94, X84, a47)	0
p6(X04, X94, X84, X24)	p6(a7, X94, X84, a47)	0
p2(X0, a51, X1)	p2(a0, X4, a89) :- p5(X2, a22, a63), p3(X4, X2, X4), p8(X4, a12), p4(X4, X4)	0
p2(X0, a43, a69)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p6(X012, X912, X812, X212)	p6(a70, X912, X812, a52)	0
p2(X0, X1, a7)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p9(a13, a72, X0)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p8(a0, a41)	p8(X9, X4) :- p1(X9, X4)	0
p8(a12, a89)	p8(X9, X4) :- p1(X9, X4)	0
p9(a67, a68, X0)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p6(X911, X511, X111, X411)	p6(X911, a14, a44, a78)	0
p6(X95, X55, X15, X45)	p6(X95, a4, a86, a16)	0
p6(X912, X512, X112, X412)	p6(X912, a87, a11, a30)	0
p6(X98, X58, X18, X48)	p6(X98, a96, a17, a23)	0
p2(a55, a55, X0)	p2(X6, X4, X4) :- p5(X4, X8, X6)	0
p1(a68, a68)	p1(X3, X3) :- p9(X6, X1, X3), p2(X1, X6, a78), p8(a23, X6)	0
p6(X04, X94, X84, a10)	p6(a16, X94, X84, a10)	0
p9(a39, a1, X0)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p6(X013, X913, X813, X213)	p6(a41, X913, X813, a71)	0
p6(X03, X93, X83, X23)	p6(a58, X93, X83, X92)	0
p2(X0, a0, X9)	p2(a0, X4, a89) :- p5(X2, a22, a63), p3(X4, X2, X4), p8(X4, a12), p4(X4, X4)	0
p6(X95, X55, X15, X45)	p6(X95, a15, a70, a80)	0
p6(X98, X47, X18, a11)	p6(X98, a0, a11, a11)	0
p2(a12, a12, X0)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p6(X913, X513, X113, X413)	p6(X913, a1, a22, a60)	0
p5(X13, X33, X63)	p5(X13, a16, a28)	0
p6(X912, X512, X112, X412)	p6(X912, a96, a32, a46)	0
p9(X1, X1, a23)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p6(X05, X95, X85, X25)	p6(a37, X95, X85, a22)	0
p2(a87, a87, a87)	p2(X6, X4, X4) :- p5(X4, X8, X6)	0
p6(X93, X42, X13, a67)	p6(X93, a38, a11, a67)	0
p1(X0, a57)	p1(X8, X0) :- p1(X8, X8), p9(X8, X8, X0), p4(X0, X0)	0
p2(a11, X5, X5)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p6(X93, X53, X13, X43)	p6(X93, a65, a88, a15)	0
p0(a87)	p0(X2) :- p6(X0, X9, X8, X2), p7(X0), p0(X0)	0
p6(X05, X95, X85, X25)	p6(a15, X95, X85, a6)	0
p6(X95, X55, X15, X45)	p6(X95, a96, a17, a12)	0
p6(X012, X912, X812, a2)	p6(a42, X912, X812, a2)	0
p6(X98, X58, X18, X48)	p6(X98, a16, a46, a12)	0
p6(X95, X55, X15, X45)	p6(X95, a37, a52, a30)	0
p2(a57, X3, X3)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p6(X012, X912, X812, a69)	p6(a19, X912, X812, a69)	0
p1(X0, a42)	p1(X3, X3) :- p9(X6, X1, X3), p2(X1, X6, a78), p8(a23, X6)	0
p9(a29, X0, X1)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p6(X011, X911, X811, a0)	p6(a71, X911, X811, a0)	0
p6(X04, X94, X84, X24)	p6(a0, X94, X84, a41)	0
p6(X912, X512, X112, X412)	p6(X912, a87, a11, a38)	0
p6(X912, X512, X112, X412)	p6(X912, a49, a60, a20)	0
p6(X910, X510, X110, X410)	p6(X910, a41, a55, a38)	0
p6(X012, X912, X812, a20)	p6(a60, X912, X812, a20)	0
p6(X09, X99, X89, X98)	p6(a57, X99, X89, X98)	0
p1(a45, a39)	p1(X8, X0) :- p1(X8, X8), p9(X8, X8, X0), p4(X0, X0)	0
p1(a58, X0)	p1(X3, X3) :- p9(X6, X1, X3), p2(X1, X6, a78), p8(a23, X6)	0
p5(X0, a96, X1)	p5(X0, X0, a13) :- p8(X0, X0), p4(X3, X3), p8(X3, X0), p4(a0, X3)	0
p5(a57, X0, X1)	p5(X9, a0, a95) :- p3(a76, X1, X9)	0
p1(a25, X0)	p1(X8, X0) :- p1(X8, X8), p9(X8, X8, X0), p4(X0, X0)	0
p2(X0, a1, a38)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p6(X012, X912, X812, X212)	p6(a10, X912, X812, a16)	0
p2(a83, a83, a0)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p6(X03, X93, X83, a10)	p6(a86, X93, X83, a10)	0
p2(X0, a6, a53)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p6(X913, X513, X113, X413)	p6(X913, a37, a52, X110)	0
p6(X913, X513, X113, X413)	p6(X913, a15, a70, a37)	0
p5(a68, X05, X95)	p5(a68, a69, X95)	0
p6(X95, X55, X15, X45)	p6(X95, a65, a88, X01)	0
p6(X94, X54, X14, X44)	p6(X94, a12, a53, a37)	0
p6(X94, X54, X14, X44)	p6(X94, a33, a48, a80)	0
p6(X013, X913, X813, X213)	p6(a59, X913, X813, a3)	0
p6(X012, X912, X812, a39)	p6(a57, X912, X812, a39)	0
p9(a54, a38, X0)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p6(X913, X513, X113, X413)	p6(X913, a15, a16, a13)	0
p6(X913, X513, X113, X413)	p6(X913, a15, a70, a34)	0
p6(X013, X913, X813, X213)	p6(a50, X913, X813, a50)	0
p6(X05, X95, X85, X25)	p6(a47, X95, X85, a80)	0
p6(X012, X912, X812, X212)	p6(a38, X912, X812, a22)	0
p4(X0, a51)	p4(X5, X4) :- p1(X1, X5), p6(X9, X5, X1, X4)	0
p6(X913, X513, X113, X413)	p6(X913, a8, a77, X39)	0
p6(X95, X55, X15, X45)	p6(X95, a33, a48, a89)	0
p5(a68, X010, X910)	p5(a68, a22, X910)	0
p6(X011, X911, X811, a0)	p6(a22, X911, X811, a0)	0
p6(X04, X94, X84, X24)	p6(a36, X94, X84, a30)	0
p6(a29, X99, X89, X98)	p6(a29, X99, X89, X98)	0
p6(X012, X912, X812, a56)	p6(a12, X912, X812, a56)	0
p6(X013, X913, X813, X213)	p6(a6, X913, X813, a0)	0
p6(X012, X912, X812, a10)	p6(a42, X912, X812, a10)	0
p6(X05, X95, X85, X25)	p6(a16, X95, X85, a39)	0
p2(X0, a58, a78)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p6(X05, X95, X85, X25)	p6(a15, X95, X85, a86)	0
p6(X93, X53, X13, X43)	p6(X93, a20, a39, a20)	0
p6(X93, X42, X13, a58)	p6(X93, a38, a11, a58)	0
p9(a7, a24, X0)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p6(X04, X94, X84, a15)	p6(a18, X94, X84, a15)	0
p6(X03, X93, X83, X23)	p6(a86, X93, X83, a53)	0
p8(a89, a92)	p8(X9, X4) :- p1(X9, X4)	0
p6(X02, X92, X82, a48)	p6(a18, X92, X82, a48)	0
p6(X012, X912, X812, a40)	p6(a19, X912, X812, a40)	0
p6(X04, X94, X84, X24)	p6(a15, X94, X84, a13)	0
p6(X013, X913, X813, X213)	p6(a15, X913, X813, a22)	0
p6(X99, X59, X19, X49)	p6(X99, a8, a77, a23)	0
p2(X113, X613, a78)	p2(a0, a41, a78)	0
p6(X95, X55, X15, X45)	p6(X95, a1, a22, a18)	0
p6(X03, X93, X83, X23)	p6(a15, X93, X83, a74)	0
p6(X98, X58, X18, X48)	p6(X98, a80, a76, a12)	0
p6(X99, X59, X19, X49)	p6(X99, a48, a74, X15)	0
p6(X913, X513, X113, X413)	p6(X913, a12, a41, a36)	0
p2(a88, X1, X1)	p2(X6, X4, X4) :- p5(X4, X8, X6)	0
p6(X013, X913, X813, X213)	p6(a39, X913, X813, a4)	0
p6(X013, X913, X813, X213)	p6(a61, X913, X813, a24)	0
p6(X03, X93, X83, X92)	p6(a44, X93, X83, X92)	0
p6(X012, a18, X412, a16)	p6(X012, a18, a0, a16)	0
p9(a72, a72, X0)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p6(X012, X912, X812, X212)	p6(a10, X912, X812, a38)	0
p6(X99, X59, X19, X49)	p6(X99, a15, a70, X17)	0
p6(X94, X54, X14, X44)	p6(X94, a59, a10, X00)	0
p6(X912, X512, X112, X412)	p6(X912, a15, a16, X110)	0
p6(X04, X94, X84, a38)	p6(a87, X94, X84, a38)	0
p6(X98, X58, X18, X48)	p6(X98, a96, a17, a11)	0
p1(a69, X0)	p1(X3, X3) :- p9(X6, X1, X3), p2(X1, X6, a78), p8(a23, X6)	0
p9(X0, a19, a20)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p6(X012, X912, X812, X212)	p6(a28, X912, X812, a50)	0
p9(a17, X2, X0)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p6(X03, X93, X83, a38)	p6(a87, X93, X83, a38)	0
p2(X111, X611, a78)	p2(a82, a50, a78)	0
p6(X97, X17, X17, a23)	p6(X97, a0, a0, a23)	0
p2(X0, a25, a17)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p6(X012, X912, X812, a0)	p6(a9, X912, X812, a0)	0
p6(X913, X513, X113, X413)	p6(X913, a8, a77, a37)	0
p6(X04, X94, X84, a79)	p6(a13, X94, X84, a79)	0
p6(X912, a0, X112, a36)	p6(X912, a0, a11, a36)	0
p6(X012, X912, X812, X212)	p6(a58, X912, X812, a34)	0
p2(X11, X61, a78)	p2(a0, a18, a78)	0
p8(a23, a27)	p8(X9, X4) :- p1(X9, X4)	0
p2(X16, X66, a78)	p2(a57, a76, a78)	0
p6(X05, X95, X85, X25)	p6(a8, X95, X85, a40)	0
p6(X05, X95, X85, X25)	p6(a48, X95, X85, a22)	0
p6(X92, X52, X12, X42)	p6(X92, a15, a3, a15)	0
p3(a29, X63, X53)	p3(a29, a35, X53)	0
p6(X013, X913, X813, X213)	p6(a23, X913, X813, a86)	0
p6(X911, X511, X111, X411)	p6(X911, a14, a44, a94)	0
p2(X1, X1, a92)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p8(a3, X0)	p8(X8, a3) :- p9(X8, a58, X1), p6(X5, X8, X1, X1), p9(X1, X1, X1)	0
p6(X97, X17, X17, a23)	p6(X97, a45, a45, a23)	0
p6(X04, X94, X84, X24)	p6(a37, X94, X84, a86)	0
p6(X93, X53, X13, X43)	p6(X93, a1, a22, a67)	0
p9(a80, a58, X0)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p6(X013, X913, X813, X213)	p6(a24, X913, X813, a21)	0
p6(X04, X94, X84, X24)	p6(a53, X94, X84, a19)	0
p6(X012, X912, X812, X212)	p6(a85, X912, X812, a0)	0
p9(X0, a58, a80)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p6(X04, X94, X84, X03)	p6(a78, X94, X84, X03)	0
p6(a36, X92, X82, a83)	p6(a36, X92, X82, a83)	0
p6(X04, X94, X84, X24)	p6(a1, X94, X84, a47)	0
p6(X05, X95, X85, X25)	p6(a30, X95, X85, a49)	0
p6(X911, X511, X111, X411)	p6(X911, a59, a10, a20)	0
p6(X912, X512, X112, X412)	p6(X912, a80, a76, a73)	0
p6(X013, X913, X813, X213)	p6(a17, X913, X813, a58)	0
p6(X94, X54, X14, X44)	p6(X94, a4, a86, X3)	0
p6(X93, X53, X13, X43)	p6(X93, a96, a32, a12)	0
p6(X99, X59, X19, X49)	p6(X99, a41, a55, a41)	0
p4(a25, a25)	p4(X9, X4) :- p2(X4, X9, X9)	0
p6(X913, X513, X113, X413)	p6(X913, a59, a10, a29)	0
p6(X05, X95, X85, X25)	p6(a53, X95, X85, a12)	0
p5(a71, X0, X1)	p5(X0, X0, a13) :- p8(X0, X0), p4(X3, X3), p8(X3, X0), p4(a0, X3)	0
p6(X012, X912, X812, a20)	p6(a89, X912, X812, a20)	0
p2(X1, a40, X0)	p2(X6, X4, X4) :- p5(X4, X8, X6)	0
p6(X913, X513, X113, X413)	p6(X913, a14, a44, a25)	0
p6(X013, X913, X813, X213)	p6(a85, X913, X813, a53)	0
p6(X04, X94, X84, a22)	p6(a2, X94, X84, a22)	0
p2(X0, a41, a40)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p9(X0, X1, a64)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p2(X0, a44, a25)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p8(a1, a12)	p8(X9, X4) :- p1(X9, X4)	0
p6(X04, X94, X84, a92)	p6(a84, X94, X84, a92)	0
p6(X05, X95, X85, X25)	p6(a54, X95, X85, a79)	0
p2(X0, X2, X2)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p6(X013, X913, X813, X213)	p6(a30, X913, X813, a10)	0
p8(a44, a44)	p8(X9, X4) :- p1(X9, X4)	0
p1(X0, a51)	p1(a11, X6) :- p2(X6, X6, X8)	0
p6(X913, X513, X113, X413)	p6(X913, a12, a53, a69)	0
p6(X05, X95, X85, X25)	p6(a38, X95, X85, a50)	0
p6(X013, X913, X813, X213)	p6(a38, X913, X813, a4)	0
p6(X93, X53, X13, X43)	p6(X93, a41, a55, a53)	0
p6(X012, X912, X812, X212)	p6(a16, X912, X812, a52)	0
p9(X0, X9, a30)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p2(X0, a37, a10)	p2(X3, X3, X6) :- p5(a68, X0, X9), p9(X3, X6, X0)	0
p2(X1, a23, X0)	p2(X6, X4, X4) :- p5(X4, X8, X6)	0
p6(X05, X95, X85, X25)	p6(a0, X95, X85, a56)	0
p8(a0, a8)	p8(X9, X4) :- p1(X9, X4)	0
p6(X912, X512, X112, X412)	p6(X912, a21, a12, a73)	0
p6(X910, X510, X110, X410)	p6(X910, a15, a16, a14)	0
p6(X05, X95, X85, X25)	p6(a17, X95, X85, a38)	0
p6(X04, X94, X84, X24)	p6(a15, X94, X84, a16)	0
p6(X012, X912, X812, X212)	p6(a7, X912, X812, a18)	0
p6(X95, X55, X15, X45)	p6(X95, a21, a12, a21)	0
p3(a55, X91, a35)	p3(a55, X91, a35)	0
p7(a0)	p7(X3) :- p1(X1, X1), p3(a29, X6, X5), p5(X1, X3, X6)	0
p6(X911, X511, X111, X411)	p6(X911, a16, a46, a46)	0
p6(X02, X92, X82, X22)	p6(a86, X92, X82, a31)	0
p6(X912, X512, X112, X412)	p6(X912, a12, a53, a16)	0
p6(X95, X55, X15, X45)	p6(X95, a95, a85, a88)	0
p6(X04, X94, X84, X24)	p6(a23, X94, X84, a12)	0
p6(X04, X94, X84, X24)	p6(a58, X94, X84, a0)	0
p9(a14, a31, a31)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p9(a0, a39, X0)	p9(X0, X8, X4) :- p9(X4, X8, X0)	0
p6(X013, X913, X813, X213)	p6(a50, X913, X813, a85)	0
p6(X03, X93, X83, X23)	p6(a70, X93, X83, a88)	0
p6(X94, X54, X14, X44)	p6(X94, a16, a46, a39)	0
p6(X013, X913, X813, X213)	p6(a7, X913, X813, a19)	0
p6(X95, X55, X15, X45)	p6(X95, a87, a11, a0)	0
p6(X03, X93, X83, X23)	p6(a25, X93, X83, a74)	0
p8(X0, a39)	p8(X9, X4) :- p1(X9, X4)	0
p6(X04, X94, X84, a13)	p6(a0, X94, X84, a13)	0
