goal	rule	score
currencyOf(X0, C0)	currencyOf(vatican_city, eastern_caribbean_dollar)	0
sharesBorder(liechtenstein, netherlands)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(dr_congo, peru)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(laos, mozambique)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(mozambique, sweden)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(liberia, laos)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(egypt, moldova)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(austria, moldova)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(monaco, cambodia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(ethiopia, china)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(uganda, norway)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(belarus, vietnam)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(burkina_faso, united_states)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(ethiopia, kazakhstan)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(kosovo, israel)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(india, colombia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(denmark, jordan)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(Country, honduras)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(vatican_city, south_africa)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(oman, israel)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(myanmar, monaco)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(belize, lebanon)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(namibia, bulgaria)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(sierra_leone, austria)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(sierra_leone, south_sudan)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(iraq, turkmenistan)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(guatemala, mexico)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(colombia, sudan)	sharesBorder(X, Y) :- borders(Y, X)	0
locatedIn(Country0, Continent0)	locatedIn(canada, africa)	0
sharesBorder(germany, belarus)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(senegal, mali)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(saudi_arabia, uzbekistan)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(switzerland, burkina_faso)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(panama, zimbabwe)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(uruguay, russia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(kenya, italy)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(guatemala, finland)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(malawi, andorra)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(brazil, malawi)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(china, tajikistan)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(mozambique, cote_divoire)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(tajikistan, malawi)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(eritrea, mali)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(peru, togo)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(serbia, oman)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(malawi, belgium)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(canada, finland)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(Country, vatican_city)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(guatemala, greece)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(kyrgyzstan, indonesia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(netherlands, indonesia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(guinea_bissau, romania)	sharesBorder(X, Y) :- borders(Y, X)	0
memberOf(Country0, Org0)	memberOf(palau, aukus)	0
sharesBorder(libya, georgia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(el_salvador, armenia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(tajikistan, mexico)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(sudan, greece)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(egypt, cambodia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(nigeria, jordan)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(C, malawi)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(norway, georgia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(rwanda, north_korea)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(bulgaria, belarus)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(suriname, united_states)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(moldova, slovakia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(germany, sweden)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(vietnam, egypt)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(denmark, zimbabwe)	sharesBorder(X, Y) :- borders(Y, X)	0
officialLanguage(X0, L0)	officialLanguage(france, tongan)	0
sharesBorder(ecuador, france)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(tanzania, senegal)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(chile, armenia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(nigeria, israel)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(turkey, sudan)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(R, bulgaria)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(kyrgyzstan, mali)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(indonesia, sweden)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(bolivia, lebanon)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(south_sudan, laos)	sharesBorder(X, Y) :- borders(X, Y)	0
currencyOf(X0, C0)	currencyOf(vatican_city, new_zealand_dollar)	0
sharesBorder(moldova, qatar)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(indonesia, cameroon)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(panama, tanzania)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(liberia, tanzania)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(panama, mexico)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(uzbekistan, oman)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(malawi, pakistan)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(bulgaria, mongolia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(vietnam, nicaragua)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(zimbabwe, cameroon)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(mauritania, argentina)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(mauritania, C)	sharesBorder(X, Y) :- borders(X, Y)	0
cityIn(City0, Country0)	cityIn(maribor, sweden)	0
sharesBorder(monaco, kazakhstan)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(iran, norway)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(romania, andorra)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(palestine, united_states)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(north_korea, togo)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(L, eswatini)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(angola, cote_divoire)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(syria, zimbabwe)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(zambia, georgia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(india, ukraine)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(saudi_arabia, chad)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(jordan, kenya)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(nicaragua, laos)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(poland, north_macedonia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(north_macedonia, guyana)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(venezuela, israel)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(armenia, cameroon)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(sudan, oman)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(morocco, sweden)	sharesBorder(X, Y) :- borders(X, Y)	0
memberOf(Country0, Org0)	memberOf(sierra_leone, aukus)	0
sharesBorder(dr_congo, poland)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(czechia, turkmenistan)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(israel, finland)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(eswatini, georgia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(jordan, mexico)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(denmark, saudi_arabia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(cameroon, peru)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(vatican_city, north_korea)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(malawi, armenia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(libya, poland)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(lithuania, mongolia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(serbia, senegal)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(bulgaria, indonesia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(south_sudan, uruguay)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(india, cote_divoire)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(afghanistan, mozambique)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(andorra, armenia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(somalia, chad)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(lesotho, brazil)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(kazakhstan, sweden)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(C, uzbekistan)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(bulgaria, egypt)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(brazil, romania)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(south_africa, germany)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(greece, china)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(belgium, south_sudan)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(lebanon, nepal)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(guyana, united_states)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(bangladesh, tanzania)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(belize, malawi)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(burkina_faso, nepal)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(V, papua_new_guinea)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(papua_new_guinea, poland)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(belgium, niger)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(turkmenistan, syria)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(turkey, indonesia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(cote_divoire, kenya)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(mali, georgia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(guinea_bissau, guinea_bissau)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(north_korea, algeria)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(united_arab_emirates, cambodia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(guyana, zimbabwe)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(indonesia, south_africa)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(rwanda, syria)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(paraguay, belgium)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(Country, nigeria)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(spain, uruguay)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(moldova, mauritania)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(north_macedonia, tanzania)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(lesotho, netherlands)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(burkina_faso, romania)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(cambodia, cambodia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(austria, laos)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(sudan, mozambique)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(colombia, united_states)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(brazil, belarus)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(ethiopia, germany)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(venezuela, lebanon)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(myanmar, guatemala)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(uruguay, mali)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(syria, kazakhstan)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(cote_divoire, netherlands)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(austria, turkmenistan)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(sudan, france)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(kosovo, slovakia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(montenegro, finland)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(belgium, jordan)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(jordan, germany)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(Country, latvia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(sierra_leone, nigeria)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(slovenia, sudan)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(austria, guinea)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(senegal, vietnam)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(kazakhstan, kenya)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(brazil, liberia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(tanzania, slovenia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(belize, china)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(north_korea, gabon)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(namibia, gabon)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(eritrea, belarus)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(afghanistan, uganda)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(iraq, austria)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(benin, croatia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(lebanon, ghana)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(moldova, burkina_faso)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(bosnia_and_herzegovina, guyana)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(vietnam, guinea)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(italy, laos)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(timor_leste, montenegro)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(somalia, armenia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(suriname, gabon)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(slovakia, guyana)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(costa_rica, germany)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(guatemala, india)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(el_salvador, peru)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(malawi, china)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(belize, ukraine)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(ethiopia, iraq)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(burkina_faso, mongolia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(papua_new_guinea, djibouti)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(peru, monaco)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(qatar, ukraine)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(russia, france)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(kuwait, serbia)	sharesBorder(X, Y) :- borders(Y, X)	0
cityIn(City0, Country0)	cityIn(dili, morocco)	0
sharesBorder(vietnam, nigeria)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(monaco, peru)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(libya, serbia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(chile, namibia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(bhutan, syria)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(united_arab_emirates, north_korea)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(malawi, ukraine)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(israel, italy)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(poland, armenia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(djibouti, austria)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(Country, ukraine)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(botswana, armenia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(brazil, uzbekistan)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(bosnia_and_herzegovina, mozambique)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(paraguay, malawi)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(azerbaijan, sweden)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(cameroon, C)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(slovenia, algeria)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(eswatini, nigeria)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(sweden, pakistan)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(eritrea, bulgaria)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(north_korea, cote_divoire)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(finland, mozambique)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(chad, oman)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(niger, belgium)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(namibia, north_korea)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(bulgaria, greece)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(uganda, malawi)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(mali, russia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(italy, saudi_arabia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(switzerland, colombia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(poland, andorra)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(south_africa, colombia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(angola, malawi)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(paraguay, equatorial_guinea)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(estonia, paraguay)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(saudi_arabia, equatorial_guinea)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(bulgaria, cote_divoire)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(central_african_republic, peru)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(ukraine, senegal)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(austria, chad)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(syria, belgium)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(andorra, algeria)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(suriname, turkmenistan)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(libya, sweden)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(malaysia, bolivia)	sharesBorder(X, Y) :- borders(X, Y)	0
memberOf(Country0, Org0)	memberOf(lesotho, aukus)	0
sharesBorder(Region, iran)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(burkina_faso, poland)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(united_states, austria)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(eswatini, ukraine)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(guinea, indonesia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(montenegro, nepal)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(nicaragua, suriname)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(lebanon, moldova)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(guatemala, senegal)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(liechtenstein, poland)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(djibouti, botswana)	sharesBorder(X, Y) :- borders(Y, X)	0
currencyOf(X0, C0)	currencyOf(vatican_city, loti)	0
sharesBorder(romania, C)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(guyana, uzbekistan)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(bulgaria, chad)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(zimbabwe, united_states)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(colombia, georgia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(sudan, bolivia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(kazakhstan, guyana)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(ecuador, jordan)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(norway, cote_divoire)	sharesBorder(X, Y) :- borders(Y, X)	0
officialLanguage(X0, L0)	officialLanguage(france, tigrinya)	0
sharesBorder(el_salvador, equatorial_guinea)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(belgium, C)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(ukraine, uganda)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(denmark, latvia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(equatorial_guinea, guinea)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(vietnam, monaco)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(cote_divoire, greece)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(slovakia, armenia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(estonia, iraq)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(mauritania, austria)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(saudi_arabia, lebanon)	sharesBorder(X, Y) :- borders(Y, X)	0
memberOf(Country0, Org0)	memberOf(czechia, aukus)	0
sharesBorder(niger, equatorial_guinea)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(palestine, poland)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(myanmar, guinea_bissau)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(saudi_arabia, sierra_leone)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(norway, ukraine)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(R, turkmenistan)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(kyrgyzstan, ghana)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(turkey, jordan)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(mauritania, uzbekistan)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(india, algeria)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(zambia, chile)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(uganda, guyana)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(mexico, nicaragua)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(cameroon, uzbekistan)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(czechia, burkina_faso)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(monaco, cote_divoire)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(indonesia, austria)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(belize, kazakhstan)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(ethiopia, israel)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(chile, niger)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(north_korea, russia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(ethiopia, netherlands)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(mongolia, netherlands)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(austria, guyana)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(malawi, senegal)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(argentina, mauritania)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(serbia, uruguay)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(botswana, south_sudan)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(bhutan, C)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(peru, romania)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(kyrgyzstan, gabon)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(guinea_bissau, poland)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(W, san_marino)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(serbia, togo)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(andorra, laos)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(kenya, uruguay)	sharesBorder(X, Y) :- borders(X, Y)	0
