goal	rule	score
memberOf(Country0, Org0)	memberOf(botswana, C)	0
sharesBorder(nepal, saudi_arabia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(zimbabwe, palestine)	sharesBorder(X, Y) :- borders(Y, X)	0
memberOf(Country0, eu)	memberOf(kosovo, eu)	0
sharesBorder(uganda, ethiopia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(france, north_korea)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(guyana, poland)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(congo, romania)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(eritrea, thailand)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(nicaragua, pakistan)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(poland, palestine)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(mexico, mexico)	sharesBorder(X, Y) :- borders(X, Y)	0
locatedIn(Country0, Continent0)	locatedIn(mauritius, asia)	0
sharesBorder(Neighbor, liechtenstein)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(angola, niger)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(cambodia, mali)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(hungary, afghanistan)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(china, kosovo)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(syria, indonesia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(niger, central_african_republic)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(bhutan, afghanistan)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(israel, russia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(mauritania, turkey)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(bolivia, guinea)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(belgium, austria)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(venezuela, albania)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(guinea_bissau, russia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(venezuela, ecuador)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(kuwait, serbia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(south_sudan, indonesia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(algeria, norway)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(cameroon, united_arab_emirates)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(south_korea, nigeria)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(oman, C)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(south_sudan, russia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(jordan, nigeria)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(nepal, croatia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(austria, cameroon)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(tunisia, burundi)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(honduras, botswana)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(honduras, uzbekistan)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(guinea_bissau, C)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(Neighbor, guatemala)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(malaysia, C)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(guinea, serbia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(slovenia, chad)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(ghana, israel)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(indonesia, guinea_bissau)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(libya, germany)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(luxembourg, gabon)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(albania, cambodia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(eritrea, guatemala)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(poland, thailand)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(switzerland, austria)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(afghanistan, oman)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(congo, kosovo)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(burundi, germany)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(myanmar, north_korea)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(denmark, rwanda)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(finland, india)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(cameroon, dr_congo)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(denmark, south_korea)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(montenegro, ukraine)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(kenya, india)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(north_macedonia, norway)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(nigeria, indonesia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(vatican_city, gabon)	sharesBorder(X, Y) :- borders(X, Y)	0
cityIn(City0, Country0)	cityIn(al_wakrah, nicaragua)	0
sharesBorder(guinea, north_macedonia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(lithuania, guinea_bissau)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(malawi, oman)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(belgium, israel)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(central_african_republic, lithuania)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(serbia, ukraine)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(turkmenistan, dr_congo)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(vietnam, iran)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(france, oman)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(senegal, bangladesh)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(netherlands, croatia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(panama, dr_congo)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(moldova, mozambique)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(senegal, norway)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(venezuela, ukraine)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(costa_rica, egypt)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(armenia, kenya)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(germany, cambodia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(armenia, saudi_arabia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(georgia, pakistan)	sharesBorder(X, Y) :- borders(Y, X)	0
cityIn(City0, Country0)	cityIn(al_wakrah, jamaica)	0
sharesBorder(israel, slovakia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(equatorial_guinea, guinea)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(guatemala, romania)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(uzbekistan, uganda)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(equatorial_guinea, israel)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(bangladesh, iran)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(montenegro, india)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(burkina_faso, serbia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(vietnam, uzbekistan)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(israel, mauritania)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(burkina_faso, kosovo)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(qatar, thailand)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(indonesia, afghanistan)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(united_arab_emirates, poland)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(guinea, norway)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(benin, pakistan)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(north_macedonia, nigeria)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(paraguay, cameroon)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(italy, mauritania)	sharesBorder(X, Y) :- borders(X, Y)	0
memberOf(Country0, eu)	memberOf(japan, eu)	0
sharesBorder(O, georgia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(kyrgyzstan, italy)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(kenya, chad)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(kuwait, israel)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(denmark, nepal)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(zambia, russia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(cameroon, sierra_leone)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(brazil, poland)	sharesBorder(X, Y) :- borders(X, Y)	0
cityIn(City0, Country0)	cityIn(al_wakrah, egypt)	0
sharesBorder(albania, azerbaijan)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(denmark, georgia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(spain, russia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(guinea_bissau, algeria)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(sudan, brazil)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(mongolia, thailand)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(iraq, azerbaijan)	sharesBorder(X, Y) :- borders(X, Y)	0
locatedIn(Country0, Continent0)	locatedIn(gambia, asia)	0
sharesBorder(san_marino, israel)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(afghanistan, dr_congo)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(mexico, bolivia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(mozambique, thailand)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(central_african_republic, argentina)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(paraguay, romania)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(mauritania, mali)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(indonesia, norway)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(Neighbor, israel)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(mali, ethiopia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(benin, niger)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(denmark, belarus)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(bulgaria, thailand)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(nepal, pakistan)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(lebanon, bulgaria)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(guyana, uganda)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(netherlands, turkey)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(kuwait, angola)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(south_sudan, tanzania)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(belgium, afghanistan)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(brazil, Org)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(monaco, nigeria)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(jordan, russia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(denmark, myanmar)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(bolivia, nigeria)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(guatemala, uganda)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(sudan, indonesia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(slovenia, dr_congo)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(egypt, united_arab_emirates)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(libya, thailand)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(kazakhstan, poland)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(kenya, guinea_bissau)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(mexico, guinea)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(laos, laos)	sharesBorder(X, Y) :- borders(Y, X)	0
cityIn(City0, Country0)	cityIn(al_wakrah, malta)	0
sharesBorder(south_korea, russia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(senegal, romania)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(sudan, guinea_bissau)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(lithuania, ukraine)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(burkina_faso, kenya)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(bolivia, russia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(turkmenistan, central_african_republic)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(sweden, azerbaijan)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(azerbaijan, burkina_faso)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(nicaragua, ukraine)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(angola, kenya)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(france, zambia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(peru, peru)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(canada, russia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(nigeria, ecuador)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(croatia, turkey)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(russia, afghanistan)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(tanzania, angola)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(congo, algeria)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(equatorial_guinea, mauritania)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(nepal, C)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(egypt, italy)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(malawi, mali)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(north_korea, C)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(kazakhstan, cameroon)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(uganda, lithuania)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(belarus, moldova)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(estonia, romania)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(monaco, egypt)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(italy, united_arab_emirates)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(guinea, croatia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(tajikistan, kosovo)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(united_arab_emirates, slovakia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(zambia, ethiopia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(angola, slovakia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(slovakia, ecuador)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(croatia, india)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(tajikistan, cameroon)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(hungary, pakistan)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(afghanistan, algeria)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(zambia, romania)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(sweden, turkey)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(algeria, chad)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(egypt, albania)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(benin, gabon)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(germany, egypt)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(panama, north_korea)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(senegal, cambodia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(timor_leste, guinea)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(finland, pakistan)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(chad, germany)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(saudi_arabia, rwanda)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(andorra, burundi)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(south_sudan, iran)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(tajikistan, dr_congo)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(lebanon, palestine)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(kazakhstan, tajikistan)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(congo, azerbaijan)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(liechtenstein, argentina)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(suriname, angola)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(lebanon, botswana)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(Org, moldova)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(thailand, liberia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(egypt, syria)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(C, burkina_faso)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(north_korea, sierra_leone)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(costa_rica, C)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(dr_congo, thailand)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(liechtenstein, hungary)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(moldova, chad)	sharesBorder(X, Y) :- borders(X, Y)	0
cityIn(City0, Country0)	cityIn(al_wakrah, mauritania)	0
sharesBorder(saudi_arabia, guatemala)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(latvia, central_african_republic)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(palestine, azerbaijan)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(djibouti, rwanda)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(south_sudan, togo)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(north_macedonia, gabon)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(serbia, russia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(vatican_city, ecuador)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(portugal, romania)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(russia, pakistan)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(albania, afghanistan)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(sudan, iran)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(italy, saudi_arabia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(laos, burundi)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(honduras, serbia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(israel, botswana)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(Neighbor, lithuania)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(liechtenstein, indonesia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(norway, guatemala)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(kyrgyzstan, C)	sharesBorder(X, Y) :- borders(Y, X)	0
memberOf(Country0, eu)	memberOf(sao_tome_and_principe, eu)	0
sharesBorder(oman, uganda)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(slovenia, iraq)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(georgia, mongolia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(argentina, ethiopia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(C, saudi_arabia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(uzbekistan, niger)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(liberia, norway)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(tunisia, cambodia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(spain, liberia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(ukraine, angola)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(poland, tanzania)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(canada, afghanistan)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(botswana, angola)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(honduras, uganda)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(belgium, germany)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(slovenia, slovakia)	sharesBorder(X, Y) :- borders(X, Y)	0
cityIn(City0, Country0)	cityIn(al_wakrah, san_marino)	0
sharesBorder(kyrgyzstan, kenya)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(laos, central_african_republic)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(france, united_arab_emirates)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(guinea_bissau, bulgaria)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(bulgaria, bangladesh)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(sierra_leone, zambia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(liechtenstein, afghanistan)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(turkey, estonia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(mali, bangladesh)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(palestine, sierra_leone)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(slovenia, egypt)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(Continent, luxembourg)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(finland, thailand)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(niger, north_korea)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(papua_new_guinea, brazil)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(malawi, romania)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(ecuador, C)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(syria, uganda)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(suriname, guatemala)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(angola, cambodia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(el_salvador, guinea_bissau)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(yemen, rwanda)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(argentina, north_macedonia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(O, pakistan)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(jordan, guatemala)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(united_states, serbia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(myanmar, bangladesh)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(spain, monaco)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(venezuela, north_korea)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(russia, uganda)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(russia, tajikistan)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(Neighbor, el_salvador)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(malaysia, pakistan)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(Neighbor, malaysia)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(rwanda, rwanda)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(norway, central_african_republic)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(chad, zambia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(syria, egypt)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(ecuador, italy)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(croatia, ethiopia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(yemen, north_korea)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(gambia, india)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(cote_divoire, north_korea)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(belarus, central_african_republic)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(ethiopia, gabon)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(djibouti, botswana)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(turkmenistan, united_arab_emirates)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(Neighbor, russia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(timor_leste, nigeria)	sharesBorder(X, Y) :- borders(X, Y)	0
locatedIn(Country0, Continent0)	locatedIn(france, asia)	0
sharesBorder(bolivia, germany)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(uzbekistan, central_african_republic)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(ethiopia, palestine)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(albania, syria)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(zimbabwe, ecuador)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(namibia, thailand)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(oman, bolivia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(thailand, ukraine)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(niger, uganda)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(germany, estonia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(thailand, ecuador)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(sudan, guatemala)	sharesBorder(X, Y) :- borders(Y, X)	0
sharesBorder(kazakhstan, croatia)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(liberia, uzbekistan)	sharesBorder(X, Y) :- borders(X, Y)	0
sharesBorder(canada, mozambique)	sharesBorder(X, Y) :- borders(X, Y)	0
